air_temp,relative_humidity,wind_speed,wind_direction,wind_gust,precip_accum_five_minute,precip_accum_one_hour,solar_radiation,precip_accum,volt,dew_point_temperature,Date,Time
-8.3,62,1.21,272,2.33,,,78,3.556,14,-14.36,1/20/2020,22:30:00
-8.8,63,1.88,282,3.66,,,24,3.556,13.5,-14.64,1/20/2020,23:00:00
-9.3,64,2.01,299,4.07,,,2,3.556,13.3,-14.92,1/20/2020,23:30:00
-9.8,66,2.06,298,3.62,,,0,3.556,13.2,-15.02,1/21/2020,00:00:00
-10.4,68,2.23,300,4.16,,,0,3.556,13.1,-15.23,1/21/2020,00:30:00
-10.8,70,1.92,280,4.11,,,0,3.556,13.1,-15.26,1/21/2020,01:00:00
-11.6,73,2.15,287,4.16,,,0,3.556,13,-15.52,1/21/2020,01:30:00
-12.4,73,2.46,288,4.24,,0,0,3.556,13,-16.29,1/21/2020,02:00:00
-13.2,74,2.81,307,4.11,,,0,3.556,12.9,-16.9,1/21/2020,02:30:00
-13.4,74,2.01,293,3.76,,0,0,3.556,12.9,-17.09,1/21/2020,03:00:00
-14,74,2.1,279,4.34,,,0,3.556,12.9,-17.67,1/21/2020,03:30:00
-14.1,74,1.38,217,4.38,,,0,3.556,12.9,-17.77,1/21/2020,04:00:00
-14.7,73,0.98,158,2.99,,,0,3.556,12.9,-18.51,1/21/2020,04:30:00
-15.2,74,1.48,210,3.8,,0,0,3.556,12.9,-18.83,1/21/2020,05:00:00
-15.7,75,1.92,280,3.44,,,0,3.556,12.9,-19.16,1/21/2020,05:30:00
-15.9,76,0.36,60,2.37,,0,0,3.556,12.9,-19.19,1/21/2020,06:00:00
-16.1,77,0.31,49,2.68,,,0,3.556,12.8,-19.23,1/21/2020,06:30:00
-16.3,78,0,,0,,,0,3.556,12.8,-19.28,1/21/2020,07:00:00
-16.2,78,0.05,10,1.92,,,0,3.556,12.8,-19.18,1/21/2020,07:30:00
-16.1,77,0.54,88,2.95,,0,0,3.556,12.8,-19.23,1/21/2020,08:00:00
-16.8,78,0,,0,,,0,3.556,12.8,-19.76,1/21/2020,08:30:00
-17.2,80,0,,0,,,0,3.556,12.8,-19.86,1/21/2020,09:00:00
-17.3,80,0,,0.94,,,0,3.556,12.7,-19.95,1/21/2020,09:30:00
-17.3,79,0.18,73,1.52,,0,0,3.556,12.7,-20.1,1/21/2020,10:00:00
-16.8,79,0.4,88,2.23,,,0,3.556,12.7,-19.61,1/21/2020,10:30:00
-15.9,78,0.67,105,2.86,,0,0,3.556,12.7,-18.89,1/21/2020,11:00:00
-16.1,78,0.4,67,2.28,,,0,3.556,12.7,-19.08,1/21/2020,11:30:00
-16.1,78,1.3,202,3.31,,0,0,3.556,12.7,-19.08,1/21/2020,12:00:00
-16.1,76,1.38,212,4.07,,,0,3.556,12.7,-19.39,1/21/2020,12:30:00
-16,75,1.34,201,2.95,,0,0,3.556,12.7,-19.45,1/21/2020,13:00:00
-16,76,0.27,47,2.23,,,0,3.556,12.7,-19.29,1/21/2020,13:30:00
-16.4,76,0.36,70,2.15,,0,12,3.556,12.8,-19.68,1/21/2020,14:00:00
-17.1,76,0.45,48,2.59,,,63,3.556,13.9,-20.36,1/21/2020,14:30:00
-16.3,75,0.09,9,2.86,,0,137,3.556,14.9,-19.74,1/21/2020,15:00:00
-15.1,72,0.45,79,3.09,,,197,3.556,14.9,-19.06,1/21/2020,15:30:00
-14.1,71,2.68,164,5.14,,,211,3.556,14.9,-18.26,1/21/2020,16:00:00
-12.9,69,3.04,169,5.32,,,280,3.556,14.5,-17.45,1/21/2020,16:30:00
-11.8,67,3.8,172,6.93,,0,289,3.556,14.4,-16.75,1/21/2020,17:00:00
-11,66,3.84,172,6.66,,,297,3.556,14.4,-16.17,1/21/2020,17:30:00
-10,64,4.2,172,7.51,,,336,3.556,14.4,-15.59,1/21/2020,18:00:00
-9.1,62,4.47,177,7.15,,,332,3.556,14.4,-15.12,1/21/2020,18:30:00
-8.7,62,4.47,173,8.09,,,288,3.556,14.4,-14.74,1/21/2020,19:00:00
-8.6,62,4.92,166,7.91,,,251,3.556,14.4,-14.65,1/21/2020,19:30:00
-8.1,62,4.87,173,7.78,,0,252,3.556,14.4,-14.17,1/21/2020,20:00:00
-7.6,61,4.74,180,7.46,,,211,3.556,14.4,-13.9,1/21/2020,20:30:00
-7.6,62,4.92,176,8.58,,0,193,3.556,14.4,-13.7,1/21/2020,21:00:00
-7.7,62,5.01,167,7.78,,,119,3.556,14,-13.79,1/21/2020,21:30:00
-7.7,63,4.65,171,7.82,,,67,3.556,13.9,-13.6,1/21/2020,22:00:00
-7.9,63,5.27,171,10.55,,,36,3.556,13.6,-13.79,1/21/2020,22:30:00
-8.8,66,5.1,161,8.71,,,14,3.556,13.4,-14.07,1/21/2020,23:00:00
-9.1,67,5.68,158,9.12,,,1,3.556,13.2,-14.17,1/21/2020,23:30:00
-9.1,67,5.32,163,8.45,,,0,3.556,13.1,-14.17,1/22/2020,00:00:00
-9,68,5.05,167,8.94,,,0,3.556,13,-13.89,1/22/2020,00:30:00
-8.9,68,5.19,170,8.54,,0,0,3.556,13,-13.79,1/22/2020,01:00:00
-9.2,70,4.65,162,7.69,,,0,3.556,12.9,-13.72,1/22/2020,01:30:00
-9.3,70,4.52,162,7.6,,,0,3.556,13,-13.82,1/22/2020,02:00:00
-9,69,4.87,169,8,,,0,3.556,12.9,-13.71,1/22/2020,02:30:00
-8.9,69,5.01,170,8.49,,0,0,3.556,12.9,-13.61,1/22/2020,03:00:00
-8.8,70,4.29,174,7.33,,,0,3.556,12.9,-13.34,1/22/2020,03:30:00
-8.1,70,4.2,185,7.2,,,0,3.556,12.9,-12.67,1/22/2020,04:00:00
-7.8,70,3.53,180,6.93,,,0,3.556,12.9,-12.38,1/22/2020,04:30:00
-7.8,72,2.99,172,5.45,,0,0,3.556,12.9,-12.02,1/22/2020,05:00:00
-7.6,72,2.86,166,5.01,,,0,3.556,12.9,-11.83,1/22/2020,05:30:00
-7.3,73,2.55,162,4.11,,0,0,3.556,12.9,-11.37,1/22/2020,06:00:00
-7.2,74,2.77,162,4.56,,,0,3.556,12.9,-11.1,1/22/2020,06:30:00
-7,74,2.81,164,4.69,,0,0,3.556,12.9,-10.9,1/22/2020,07:00:00
-6.8,75,2.73,163,4.52,,,0,3.556,12.9,-10.54,1/22/2020,07:30:00
-6.3,75,3.09,164,4.65,,,0,3.556,12.9,-10.06,1/22/2020,08:00:00
-5.7,74,2.91,166,4.56,,,0,3.556,12.8,-9.65,1/22/2020,08:30:00
-5.1,74,3.04,170,6.84,,,0,3.556,12.9,-9.07,1/22/2020,09:00:00
-4.2,74,2.99,174,5.63,,,0,3.556,12.8,-8.2,1/22/2020,09:30:00
-3.4,74,3.53,186,6.8,,,0,3.556,12.9,-7.42,1/22/2020,10:00:00
-2.9,75,3.58,187,6.93,,,0,3.556,12.8,-6.76,1/22/2020,10:30:00
-2.4,76,3.22,191,6.21,,,0,3.556,12.9,-6.1,1/22/2020,11:00:00
-1.8,77,3.17,192,5.99,,,0,3.556,12.8,-5.35,1/22/2020,11:30:00
-1.3,78,3.49,192,5.68,,0,0,3.556,12.9,-4.69,1/22/2020,12:00:00
-0.8,79,3.66,194,6.57,,,0,3.556,12.8,-4.03,1/22/2020,12:30:00
-0.4,79,3.98,194,6.97,,0,0,3.556,12.9,-3.64,1/22/2020,13:00:00
0,80,3.76,196,7.33,,,0,3.556,12.8,-3.08,1/22/2020,13:30:00
0.3,80,3.94,196,6.84,,,2,3.556,12.9,-2.79,1/22/2020,14:00:00
0.8,80,3.98,196,6.75,,,9,3.556,12.9,-2.3,1/22/2020,14:30:00
1.2,81,3.8,195,6.7,,0,21,3.556,12.9,-1.74,1/22/2020,15:00:00
1.4,81,3.84,192,6.8,,,32,3.556,12.9,-1.54,1/22/2020,15:30:00
1.7,81,3.4,193,6.57,,0.254,55,3.81,13.1,-1.25,1/22/2020,16:00:00
1.9,80,3.44,197,6.35,,,81,3.81,13.3,-1.23,1/22/2020,16:30:00
1.9,80,3.4,191,5.45,,0,87,3.81,13.5,-1.23,1/22/2020,17:00:00
2,80,3.13,193,5.77,,,93,3.81,13.6,-1.13,1/22/2020,17:30:00
2.1,80,3.26,193,6.17,,,115,3.81,13.7,-1.03,1/22/2020,18:00:00
2.3,79,3.53,193,5.9,,,118,3.81,13.7,-1.01,1/22/2020,18:30:00
2.4,78,3.53,194,6.17,,0,106,3.81,13.7,-1.09,1/22/2020,19:00:00
2.4,78,4.11,191,7.2,,,80,4.064,13.6,-1.09,1/22/2020,19:30:00
1.9,81,3.13,151,6.57,,,87,4.064,13.7,-1.06,1/22/2020,20:00:00
1.7,83,0,,0,,,76,4.064,13.6,-0.91,1/22/2020,20:30:00
1.7,83,2.64,148,6.53,,,52,4.064,13.5,-0.91,1/22/2020,21:00:00
1.8,82,3.09,184,5.63,,,37,4.064,13.3,-0.98,1/22/2020,21:30:00
1.3,84,2.51,171,4.16,,,27,4.064,13.3,-1.14,1/22/2020,22:00:00
1,86,2.46,170,4.56,,,15,4.318,13.2,-1.11,1/22/2020,22:30:00
0.9,86,2.73,172,6.57,,,5,4.318,13.1,-1.21,1/22/2020,23:00:00
0.7,87,2.46,168,5.23,,,0,4.572,13.1,-1.24,1/22/2020,23:30:00
0.5,88,1.7,124,4.2,,,0,4.572,13.1,-1.28,1/23/2020,00:00:00
0.4,88,2.37,156,3.89,,,0,4.572,13,-1.38,1/23/2020,00:30:00
0.3,88,1.92,128,4.24,,,0,4.572,13,-1.48,1/23/2020,01:00:00
0.2,89,0.22,21,2.68,,,0,4.572,12.9,-1.42,1/23/2020,01:30:00
0.2,89,1.61,126,4.2,,,0,4.572,12.9,-1.42,1/23/2020,02:00:00
0.2,89,1.21,77,3.49,,,0,4.572,12.9,-1.42,1/23/2020,02:30:00
0.1,89,1.16,81,3.58,,,0,4.572,12.9,-1.52,1/23/2020,03:00:00
0.2,89,0.4,34,3.35,,,0,4.572,12.9,-1.42,1/23/2020,03:30:00
0.1,90,0.58,92,2.51,,0,0,4.572,12.9,-1.37,1/23/2020,04:00:00
0.1,90,0.94,86,3.44,,,0,4.572,12.9,-1.37,1/23/2020,04:30:00
0.1,90,1.3,95,3.31,,0,0,4.572,12.9,-1.37,1/23/2020,05:00:00
0,90,1.52,110,3.76,,,0,4.572,12.9,-1.47,1/23/2020,05:30:00
0,90,1.83,125,4.07,,,0,4.572,12.9,-1.47,1/23/2020,06:00:00
0,90,1.79,133,3.31,,,0,4.572,12.9,-1.47,1/23/2020,06:30:00
0,90,2.28,128,4.16,,0,0,4.572,12.9,-1.47,1/23/2020,07:00:00
-0.1,89,2.59,141,4.24,,,0,4.572,12.8,-1.72,1/23/2020,07:30:00
-0.3,89,2.59,137,5.05,,0,0,4.572,12.9,-1.92,1/23/2020,08:00:00
-0.3,89,2.15,127,4.2,,,0,4.572,12.8,-1.92,1/23/2020,08:30:00
-0.4,89,1.65,102,4.07,,0,0,4.572,12.8,-2.01,1/23/2020,09:00:00
-0.6,89,1.03,77,3.35,,,0,4.572,12.8,-2.21,1/23/2020,09:30:00
-0.7,89,0,,0,,,0,4.572,12.8,-2.31,1/23/2020,10:00:00
-0.8,89,0,,0,,,0,4.572,12.8,-2.41,1/23/2020,10:30:00
-1,89,0,,0,,,0,4.572,12.8,-2.61,1/23/2020,11:00:00
-1,89,0,,0,,,0,4.572,12.8,-2.61,1/23/2020,11:30:00
-1,88,0,,0,,0,0,4.572,12.8,-2.76,1/23/2020,12:00:00
-1.1,88,0,,0,,,0,4.572,12.8,-2.86,1/23/2020,12:30:00
-1.2,88,0,,0,,0,0,4.572,12.8,-2.96,1/23/2020,13:00:00
-1.3,87,0,,0,,,0,4.572,12.8,-3.21,1/23/2020,13:30:00
-1.3,87,0,,0,,,3,4.572,12.8,-3.21,1/23/2020,14:00:00
-1.3,86,0,,0,,,15,4.572,12.8,-3.37,1/23/2020,14:30:00
-1.3,86,0,,0,,0,31,4.572,12.8,-3.37,1/23/2020,15:00:00
-1.2,86,0,,0,,,47,4.572,12.8,-3.27,1/23/2020,15:30:00
-1.2,84,0,,0,,,74,4.572,12.8,-3.59,1/23/2020,16:00:00
-1.1,84,0,,0,,,119,4.572,12.8,-3.49,1/23/2020,16:30:00
-0.8,83,1.12,34,4.96,,0,156,4.572,12.9,-3.36,1/23/2020,17:00:00
-0.5,81,2.23,62,3.8,,,159,4.572,12.9,-3.4,1/23/2020,17:30:00
-0.3,81,2.37,58,3.8,,0,142,4.572,12.9,-3.2,1/23/2020,18:00:00
-0.1,80,2.41,57,4.34,,,159,4.572,12.8,-3.18,1/23/2020,18:30:00
0,78,2.91,57,4.38,,,212,5.08,12.9,-3.42,1/23/2020,19:00:00
0,78,3.04,63,5.1,,,126,5.334,12.9,-3.42,1/23/2020,19:30:00
0.1,78,2.41,73,4.34,,,124,5.588,12.9,-3.33,1/23/2020,20:00:00
0,78,2.59,65,4.65,,,87,5.588,12.8,-3.42,1/23/2020,20:30:00
0,79,2.19,66,4.07,,0,90,5.588,12.9,-3.25,1/23/2020,21:00:00
0,78,2.37,54,3.89,,,64,5.842,12.8,-3.42,1/23/2020,21:30:00
0,80,2.1,51,3.58,,,43,5.842,12.8,-3.08,1/23/2020,22:00:00
-0.1,81,2.06,51,3.44,,,27,5.842,12.8,-3.01,1/23/2020,22:30:00
-0.2,83,1.7,60,3.58,,,11,5.842,12.8,-2.77,1/23/2020,23:00:00
-0.3,84,1.34,54,2.64,,,1,5.842,12.8,-2.71,1/23/2020,23:30:00
-0.4,86,1.52,48,3.13,,,0,5.842,12.8,-2.49,1/24/2020,00:00:00
-0.5,87,2.15,48,3.53,,,0,5.842,12.8,-2.43,1/24/2020,00:30:00
-0.7,88,1.83,60,3.09,,,0,5.842,12.8,-2.47,1/24/2020,01:00:00
-0.8,88,1.88,66,3.8,,,0,5.842,12.8,-2.56,1/24/2020,01:30:00
-0.9,88,1.7,66,3.17,,,0,5.842,12.8,-2.66,1/24/2020,02:00:00
-1,88,1.3,58,2.55,,,0,5.842,12.8,-2.76,1/24/2020,02:30:00
-1,88,0.98,45,1.74,,0,0,5.842,12.8,-2.76,1/24/2020,03:00:00
-0.8,88,1.3,16,2.37,,,0,5.842,12.7,-2.56,1/24/2020,03:30:00
-0.7,88,1.3,15,2.86,,0,0,5.842,12.8,-2.47,1/24/2020,04:00:00
-0.7,88,1.25,23,2.46,,,0,5.842,12.7,-2.47,1/24/2020,04:30:00
-0.6,88,1.3,32,2.68,,0,0,5.842,12.8,-2.37,1/24/2020,05:00:00
-0.4,88,1.65,12,3.62,,,0,5.842,12.7,-2.17,1/24/2020,05:30:00
-0.6,87,2.01,21,3.35,,0,0,5.842,12.8,-2.52,1/24/2020,06:00:00
-0.7,87,1.88,40,3.44,,,0,5.842,12.7,-2.62,1/24/2020,06:30:00
-0.7,86,1.79,29,3.89,,,0,5.842,12.8,-2.78,1/24/2020,07:00:00
-0.7,86,1.79,14,3.22,,,0,5.842,12.7,-2.78,1/24/2020,07:30:00
-0.8,86,2.06,42,4.24,,,0,5.842,12.8,-2.88,1/24/2020,08:00:00
-0.9,86,2.15,48,4.07,,,0,5.842,12.7,-2.98,1/24/2020,08:30:00
-1,85,2.19,38,4.47,,0,0,5.842,12.8,-3.23,1/24/2020,09:00:00
-1.2,85,1.88,51,4.02,,,0,5.842,12.7,-3.43,1/24/2020,09:30:00
-1.3,84,2.19,35,4.6,,0,0,5.842,12.8,-3.69,1/24/2020,10:00:00
-1.5,84,2.37,58,4.6,,,0,5.842,12.7,-3.89,1/24/2020,10:30:00
-1.6,84,2.51,89,4.6,,0,0,5.842,12.7,-3.98,1/24/2020,11:00:00
-1.8,83,2.73,43,5.68,,,0,5.842,12.7,-4.34,1/24/2020,11:30:00
-2,84,2.19,100,4.24,,0,0,5.842,12.7,-4.38,1/24/2020,12:00:00
-2.1,84,2.19,304,3.98,,,0,5.842,12.7,-4.47,1/24/2020,12:30:00
-2.1,84,2.51,282,4.56,,,0,5.842,12.7,-4.47,1/24/2020,13:00:00
-2.1,84,2.19,236,4.07,,,0,5.842,12.7,-4.47,1/24/2020,13:30:00
-2.1,84,2.28,281,4.24,,,2,5.842,12.7,-4.47,1/24/2020,14:00:00
-2,84,2.15,270,3.98,,,11,5.842,12.7,-4.38,1/24/2020,14:30:00
-1.8,84,2.41,326,5.05,,0,37,5.842,12.7,-4.18,1/24/2020,15:00:00
-1.7,83,2.81,324,4.87,,,79,5.842,12.7,-4.24,1/24/2020,15:30:00
-1.5,82,2.19,132,4.74,,,90,5.842,12.8,-4.21,1/24/2020,16:00:00
-1.5,82,2.33,323,5.19,,,91,5.842,12.8,-4.21,1/24/2020,16:30:00
-1.3,81,2.37,294,4.42,,,115,5.842,12.8,-4.18,1/24/2020,17:00:00
-1.1,81,2.28,224,4.52,,,146,5.842,12.8,-3.99,1/24/2020,17:30:00
-0.9,80,2.41,213,4.52,,,135,5.842,12.8,-3.96,1/24/2020,18:00:00
-0.8,80,2.51,269,4.52,,,116,5.842,12.8,-3.86,1/24/2020,18:30:00
-0.7,80,2.64,279,4.65,,0,106,5.842,12.8,-3.76,1/24/2020,19:00:00
-0.6,80,2.77,329,4.6,,,107,5.842,12.8,-3.67,1/24/2020,19:30:00
-0.5,79,2.55,311,4.38,,0,127,5.842,12.8,-3.74,1/24/2020,20:00:00
-0.3,79,2.19,309,3.98,,,117,5.842,12.8,-3.54,1/24/2020,20:30:00
-0.3,79,2.33,341,4.74,,0,97,5.842,12.8,-3.54,1/24/2020,21:00:00
-0.2,79,2.46,344,4.42,,,85,5.842,12.8,-3.45,1/24/2020,21:30:00
-0.2,79,2.59,340,4.78,,0,67,5.842,12.9,-3.45,1/24/2020,22:00:00
-0.2,78,2.86,339,4.83,,,40,5.842,12.8,-3.62,1/24/2020,22:30:00
-0.3,79,2.59,338,4.42,,,22,5.842,12.8,-3.54,1/24/2020,23:00:00
-0.4,79,2.46,335,4.65,,,6,5.842,12.7,-3.64,1/24/2020,23:30:00
-0.5,80,2.46,336,4.29,,0,0,5.842,12.8,-3.57,1/25/2020,00:00:00
-0.6,82,2.46,336,4.34,,,0,5.842,12.7,-3.33,1/25/2020,00:30:00
-0.7,83,2.37,337,4.24,,0,0,5.842,12.7,-3.26,1/25/2020,01:00:00
-0.6,83,2.37,340,4.34,,,0,5.842,12.7,-3.17,1/25/2020,01:30:00
-0.6,83,2.33,338,3.94,,,0,5.842,12.7,-3.17,1/25/2020,02:00:00
-0.6,84,2.15,334,4.2,,,0,5.842,12.7,-3,1/25/2020,02:30:00
-0.6,84,2.06,332,3.94,,,0,5.842,12.7,-3,1/25/2020,03:00:00
-0.6,84,2.19,334,3.89,,,0,5.842,12.7,-3,1/25/2020,03:30:00
-0.6,83,2.23,332,4.16,,,0,5.842,12.7,-3.17,1/25/2020,04:00:00
-0.6,83,2.55,336,4.92,,,0,5.842,12.7,-3.17,1/25/2020,04:30:00
-0.9,82,2.95,331,5.23,,0,0,5.842,12.7,-3.62,1/25/2020,05:00:00
-1.1,82,2.95,330,5.54,,,0,5.842,12.7,-3.82,1/25/2020,05:30:00
-1.2,82,2.99,332,4.96,,,0,5.842,12.7,-3.92,1/25/2020,06:00:00
-1.3,81,3.09,325,5.5,,,0,5.842,12.7,-4.18,1/25/2020,06:30:00
-1.5,81,3.22,318,5.81,,,0,5.842,12.7,-4.38,1/25/2020,07:00:00
-1.8,80,3.49,319,5.1,,,0,5.842,12.7,-4.84,1/25/2020,07:30:00
-1.9,80,3.17,325,5.59,,,0,5.842,12.7,-4.93,1/25/2020,08:00:00
-2,80,2.77,325,4.74,,,0,5.842,12.7,-5.03,1/25/2020,08:30:00
-2,80,2.73,324,4.65,,,0,5.842,12.7,-5.03,1/25/2020,09:00:00
-2,80,3.04,327,5.19,,,0,5.842,12.7,-5.03,1/25/2020,09:30:00
-1.9,80,3.04,316,4.78,,0,0,5.842,12.7,-4.93,1/25/2020,10:00:00
-2,80,2.95,318,4.65,,,0,5.842,12.7,-5.03,1/25/2020,10:30:00
-1.9,80,3.35,322,5.5,,,0,5.842,12.7,-4.93,1/25/2020,11:00:00
-1.9,80,2.86,323,4.74,,,0,5.842,12.7,-4.93,1/25/2020,11:30:00
-1.8,80,3.09,319,5.23,,,0,5.842,12.7,-4.84,1/25/2020,12:00:00
-1.8,80,2.99,318,5.41,,,0,5.842,12.7,-4.84,1/25/2020,12:30:00
-1.9,80,3.31,311,5.68,,,0,5.842,12.7,-4.93,1/25/2020,13:00:00
-2.1,80,4.07,312,7.02,,,0,5.842,12.7,-5.13,1/25/2020,13:30:00
-2.2,79,3.09,319,5.5,,,4,5.842,12.7,-5.39,1/25/2020,14:00:00
-2.3,79,3.31,313,5.9,,,16,5.842,12.7,-5.49,1/25/2020,14:30:00
-2.2,78,3.22,317,5.32,,,49,5.842,12.8,-5.56,1/25/2020,15:00:00
-2,77,3.26,315,5.72,,,86,5.842,12.9,-5.54,1/25/2020,15:30:00
-1.8,76,2.91,314,5.54,,,131,5.842,13.1,-5.52,1/25/2020,16:00:00
-1.6,76,3.58,314,6.7,,,144,5.842,13.3,-5.33,1/25/2020,16:30:00
-1.5,75,3.44,311,5.9,,0,142,5.842,13.3,-5.41,1/25/2020,17:00:00
-1.2,74,2.91,318,4.69,,,178,5.842,13.5,-5.3,1/25/2020,17:30:00
-1,74,3.4,307,5.68,,0,213,5.842,13.7,-5.1,1/25/2020,18:00:00
-0.9,74,3.94,312,6.17,,,261,5.842,13.8,-5.01,1/25/2020,18:30:00
-0.7,73,3.31,307,5.32,,,219,5.842,14,-5,1/25/2020,19:00:00
-0.2,71,3.35,305,5.27,,,352,5.842,14.2,-4.89,1/25/2020,19:30:00
-0.1,71,3.49,310,5.77,,0,218,5.842,13.9,-4.79,1/25/2020,20:00:00
-0.1,71,3.49,316,5.85,,,172,5.842,13.8,-4.79,1/25/2020,20:30:00
0,70,3.35,317,5.54,,0,164,5.842,13.9,-4.88,1/25/2020,21:00:00
0,70,3.4,316,5.72,,,137,5.842,13.8,-4.88,1/25/2020,21:30:00
-0.1,71,3.62,312,5.77,,,98,5.842,13.7,-4.79,1/25/2020,22:00:00
-0.1,71,3.13,319,5.23,,,70,5.842,13.5,-4.79,1/25/2020,22:30:00
-0.3,71,3.22,309,5.27,,0,31,5.842,13.3,-4.98,1/25/2020,23:00:00
-0.6,72,2.01,320,3.53,,,3,5.842,13.2,-5.08,1/25/2020,23:30:00
-1,73,2.64,307,4.69,,0,0,5.842,13.2,-5.29,1/26/2020,00:00:00
-1.4,73,2.77,308,4.24,,,0,5.842,13.1,-5.67,1/26/2020,00:30:00
-1.8,74,1.79,310,3.04,,,0,5.842,13.1,-5.88,1/26/2020,01:00:00
-2.1,75,1.48,309,3.09,,,0,5.842,13.1,-5.99,1/26/2020,01:30:00
-2,74,2.28,307,3.49,,,0,5.842,13.1,-6.07,1/26/2020,02:00:00
-2,74,2.59,310,4.42,,,0,5.842,13,-6.07,1/26/2020,02:30:00
-2.2,74,2.46,311,5.05,,0,0,5.842,13.1,-6.26,1/26/2020,03:00:00
-2.2,75,2.73,296,4.87,,,0,5.842,13,-6.09,1/26/2020,03:30:00
-2.3,76,3.09,286,5.68,,,0,5.842,13,-6.01,1/26/2020,04:00:00
-2.5,77,3.09,285,5.37,,,0,5.842,13,-6.03,1/26/2020,04:30:00
-2.7,78,2.86,290,4.78,,,0,5.842,13,-6.05,1/26/2020,05:00:00
-3.1,78,3.84,287,5.81,,,0,5.842,12.9,-6.44,1/26/2020,05:30:00
-3.2,79,3.53,286,6.39,,,0,5.842,13,-6.37,1/26/2020,06:00:00
-3.3,79,2.81,290,4.38,,,0,5.842,12.9,-6.47,1/26/2020,06:30:00
-3.3,79,3.49,293,5.54,,,0,5.842,12.9,-6.47,1/26/2020,07:00:00
-3.4,80,2.99,292,5.23,,,0,5.842,12.9,-6.4,1/26/2020,07:30:00
-3.4,80,2.91,293,5.23,,0,0,5.842,12.9,-6.4,1/26/2020,08:00:00
-3.5,80,2.86,273,5.14,,,0,5.842,12.9,-6.49,1/26/2020,08:30:00
-3.7,81,2.86,263,4.78,,,0,5.842,12.9,-6.53,1/26/2020,09:00:00
-3.9,81,2.64,300,4.2,,,0,5.842,12.9,-6.72,1/26/2020,09:30:00
-4,81,2.55,288,4.65,,0,0,5.842,12.9,-6.82,1/26/2020,10:00:00
-4.2,82,2.55,268,4.47,,,0,5.842,12.9,-6.85,1/26/2020,10:30:00
-4.2,82,2.33,299,4.02,,,0,5.842,12.9,-6.85,1/26/2020,11:00:00
-4.2,83,1.48,289,3.35,,,0,5.842,12.9,-6.69,1/26/2020,11:30:00
-4.2,84,1.61,273,3.26,,0,0,5.842,12.9,-6.53,1/26/2020,12:00:00
-4.2,83,1.52,271,2.55,,,0,5.842,12.9,-6.69,1/26/2020,12:30:00
-4.2,83,1.48,285,3.22,,0,0,5.842,12.9,-6.69,1/26/2020,13:00:00
-4.3,82,1.88,306,3.8,,,0,5.842,12.9,-6.95,1/26/2020,13:30:00
-4.3,82,2.28,283,3.89,,,3,5.842,12.9,-6.95,1/26/2020,14:00:00
-4.5,81,1.97,275,4.16,,,17,5.842,12.9,-7.31,1/26/2020,14:30:00
-4.5,81,1.88,250,3.53,,0,40,5.842,13,-7.31,1/26/2020,15:00:00
-4.4,80,1.43,304,3.17,,,67,5.842,13.2,-7.37,1/26/2020,15:30:00
-4.3,79,1.79,318,3.26,,,105,5.842,13.5,-7.44,1/26/2020,16:00:00
-4.1,78,1.52,312,3.09,,,154,5.842,13.8,-7.41,1/26/2020,16:30:00
-3.6,76,0.94,241,2.55,,,156,5.842,14,-7.27,1/26/2020,17:00:00
-3.3,74,1.25,123,2.77,,,200,5.842,14.2,-7.33,1/26/2020,17:30:00
-3.1,74,0.94,204,2.1,,,212,5.842,14.3,-7.13,1/26/2020,18:00:00
-2.7,72,1.03,269,2.19,,,215,5.842,14.4,-7.11,1/26/2020,18:30:00
-2.2,70,0.76,280,1.38,,0,200,5.842,14.2,-7,1/26/2020,19:00:00
-2.4,73,0.98,295,2.01,,,184,5.842,14.2,-6.64,1/26/2020,19:30:00
-2.3,74,1.12,315,2.77,,,195,5.842,14.4,-6.36,1/26/2020,20:00:00
-2,73,0.8,235,2.15,,,184,5.842,14.1,-6.25,1/26/2020,20:30:00
-2.2,74,0.94,84,1.79,,,122,5.842,14,-6.26,1/26/2020,21:00:00
-2.4,76,0.85,76,1.7,,,95,5.842,13.8,-6.1,1/26/2020,21:30:00
-2.5,76,1.16,54,1.83,,0,50,5.842,13.5,-6.2,1/26/2020,22:00:00
-2.7,79,1.52,48,2.51,,,13,5.842,13.3,-5.88,1/26/2020,22:30:00
-2.9,80,1.38,51,2.19,,0,14,5.842,13.3,-5.91,1/26/2020,23:00:00
-2.9,81,0.9,49,1.38,,,2,5.842,13.2,-5.74,1/26/2020,23:30:00
-2.9,80,1.21,58,2.06,,,0,5.842,13.2,-5.91,1/27/2020,00:00:00
-3.1,81,1.83,55,3.13,,,0,5.842,13.1,-5.94,1/27/2020,00:30:00
-3.3,83,2.01,52,2.91,,,0,5.842,13.1,-5.81,1/27/2020,01:00:00
-3.6,84,1.92,48,2.86,,,0,5.842,13.1,-5.94,1/27/2020,01:30:00
-3.6,85,1.52,35,2.55,,,0,5.842,13.1,-5.79,1/27/2020,02:00:00
-3.8,84,1.79,40,3.04,,,0,5.842,13,-6.14,1/27/2020,02:30:00
-4,83,1.79,42,3.26,,,0,5.842,13,-6.5,1/27/2020,03:00:00
-4.2,82,1.65,25,3.26,,,0,5.842,13,-6.85,1/27/2020,03:30:00
-4.3,81,2.15,35,4.07,,0,0,5.842,13,-7.11,1/27/2020,04:00:00
